timestamp,ax,ay,az,gx,gy,gz
1418125,-0.42578,-0.92468,0.18005,-1.03760,3.11279,-0.61035
1418166,-0.42908,-0.92908,0.18127,-0.36621,2.19727,-0.48828
1418207,-0.43677,-0.92493,0.17603,0.24414,-0.30518,-0.12207
1418248,-0.44250,-0.92249,0.17249,-0.06104,-1.64795,-0.97656
1418290,-0.43616,-0.92151,0.17725,0.85449,-1.09863,-0.06104
1418331,-0.43298,-0.91956,0.17065,-0.73242,0.00000,-0.79346
1418373,-0.43225,-0.92639,0.17517,0.85449,-0.67139,-1.09863
1418414,-0.43103,-0.92969,0.17590,0.54932,0.12207,-0.61035
1418454,-0.42822,-0.92700,0.17688,-0.06104,1.28174,0.12207
1418495,-0.42822,-0.92334,0.17407,-1.52588,1.52588,-1.83105
1418536,-0.42969,-0.93066,0.17468,-0.36621,1.46484,-0.97656
1418577,-0.43091,-0.92957,0.17249,-1.46484,1.70898,-1.09863
1418618,-0.43103,-0.93298,0.17310,-0.67139,1.28174,-1.22070
1418659,-0.43030,-0.93738,0.16992,-1.70898,1.34277,-0.91553
1418700,-0.43188,-0.94019,0.17029,-0.97656,0.73242,-0.54932
1418741,-0.43188,-0.94116,0.16992,-0.48828,0.73242,-0.06104
1418783,-0.42737,-0.93005,0.16931,-0.67139,2.01416,0.73242
1418825,-0.43115,-0.93677,0.16553,-1.95312,1.89209,-1.70898
1418867,-0.43030,-0.94177,0.17029,-0.12207,1.22070,0.12207
1418907,-0.42529,-0.93860,0.17041,0.91553,0.18311,0.79346
1418947,-0.42700,-0.93250,0.17798,2.07520,0.48828,1.28174
1418987,-0.42004,-0.92993,0.17700,2.07520,2.86865,0.48828
1419028,-0.41187,-0.92505,0.17200,-0.79346,5.31006,-0.97656
1419069,-0.42456,-0.94324,0.17432,0.97656,3.90625,-1.58691
1419111,-0.43250,-0.96790,0.19177,3.96729,4.08936,2.56348
1419151,-0.42725,-0.96021,0.19775,3.66211,7.93457,4.39453
1419192,-0.41980,-0.94446,0.18506,1.15967,11.96289,1.95312
1419233,-0.41699,-0.93115,0.16711,2.01416,13.42773,-0.42725
1419274,-0.42651,-0.91785,0.14478,0.12207,11.16943,-0.12207
1419314,-0.43909,-0.90540,0.13062,0.00000,6.83594,-1.34277
1419355,-0.44629,-0.91113,0.13513,4.15039,2.50244,-0.91553
1419396,-0.45752,-0.92126,0.13953,3.29590,2.50244,-1.70898
1419438,-0.46301,-0.93616,0.13892,1.03760,3.72314,-2.56348
1419479,-0.46045,-0.94556,0.13416,0.18311,4.15039,-2.25830
1419520,-0.45728,-0.94702,0.13196,-1.40381,4.82178,-1.40381
1419562,-0.44312,-0.93518,0.13025,-0.48828,3.29590,0.30518
1419605,-0.44250,-0.93042,0.13049,1.77002,-0.24414,-1.52588
1419647,-0.43787,-0.94446,0.15417,4.57764,-3.96729,0.61035
1419689,-0.42407,-0.93030,0.17212,3.90625,-2.38037,2.07520
1419732,-0.41296,-0.93152,0.18762,4.02832,0.18311,-0.36621
1419773,-0.41064,-0.92432,0.20654,7.26318,3.05176,-1.22070
1419814,-0.40894,-0.89490,0.21680,15.62500,5.24902,-2.62451
1419856,-0.41345,-0.88477,0.23413,18.85986,10.62012,-6.46973
1419898,-0.47192,-0.94641,0.28992,39.42871,18.85986,-6.65283
1419940,-0.50513,-0.93872,0.33325,39.00146,26.06201,-3.54004
1419982,-0.54919,-0.96667,0.31372,49.98779,26.30615,11.04736
1420024,-0.57202,-1.06555,0.33435,54.44336,25.20752,5.98145
1420065,-0.59949,-1.13684,0.41589,51.57471,34.24072,-4.76074
1420108,-0.61768,-1.10925,0.48914,36.80420,52.12402,4.76074
1420150,-0.58643,-0.99255,0.38245,7.26318,70.00732,21.60645
1420191,-0.55481,-0.91455,0.27979,5.06592,65.85693,26.55029
1420232,-0.49426,-0.91553,0.21643,1.15967,68.60352,19.83643
1420273,-0.52429,-0.78552,0.14673,-4.02832,64.94141,27.34375
1420316,-0.53479,-0.72424,0.15051,-0.67139,59.26514,21.11816
1420357,-0.29175,-0.57690,-0.09961,-23.86475,94.78760,-0.12207
1420401,-0.34485,-0.41943,-0.26428,-21.11816,87.95166,-30.57861
1420444,-0.46460,-0.51038,-0.24634,24.96338,26.79443,-22.52197
1420487,-0.40051,-0.37366,-0.59216,0.30518,82.03125,-31.37207
1420529,-0.15332,-0.82361,-1.27161,24.04785,132.20215,-69.64111
1420570,0.67920,-1.16296,-2.25488,-40.46631,46.08154,-95.21484
1420611,1.33630,-1.05933,-1.37329,-44.31152,-326.29395,-152.64893
1420653,1.77173,-1.59180,1.32874,-88.56201,-459.41162,-298.52295
1420695,0.85706,-1.98437,2.31201,-38.20801,-232.23877,-217.46826
1420738,0.12512,-2.00049,1.56079,-13.85498,-118.16406,-81.84814
1420780,0.04102,-1.45654,1.00671,-31.12793,-91.91895,-5.18799
1420823,0.07031,-1.01282,0.66016,21.05713,-82.21436,21.66748
1420864,0.02197,-0.99829,0.38904,19.34814,-66.65039,-6.22559
1420907,0.01868,-1.09119,0.24768,19.04297,-52.79541,-7.26318
1420949,0.06421,-1.12048,0.17212,29.66309,-37.84180,16.60156
1420991,0.04224,-1.04272,0.10229,27.58789,-22.64404,10.62012
1421032,0.04492,-1.01184,0.07471,22.21680,-5.92041,-1.09863
1421074,0.04968,-1.03320,0.01733,26.97754,14.16016,-6.34766
1421116,0.05908,-1.03833,-0.03503,11.23047,23.43750,-7.44629
1421158,0.08276,-1.07520,-0.07068,0.36621,22.88818,-8.54492
1421200,0.09363,-1.04761,-0.07141,3.05176,19.04297,-5.43213
1421242,0.09497,-1.05688,-0.06848,-3.66211,17.51709,-3.47900
1421285,0.07715,-1.08813,-0.03870,-5.49316,12.26807,-6.95801
1421326,0.08044,-1.10815,0.00403,-4.27246,5.37109,-2.38037
1421370,0.06982,-1.07605,0.03894,-5.73730,6.71387,13.73291
1421411,0.06592,-1.05786,0.05908,1.77002,2.50244,16.35742
1421452,0.09961,-1.03113,0.06372,3.60107,4.51660,11.47461
1421492,0.12427,-1.02185,0.07361,-10.62012,9.52148,12.26807
1421534,0.11951,-0.99292,0.07593,1.64795,2.74658,17.08984
1421575,0.12341,-1.01599,0.06958,15.62500,-4.08936,14.40430
1421616,0.06506,-1.07593,0.08411,14.95361,1.22070,0.00000
1421657,0.07629,-1.12695,0.11328,5.92041,1.09863,-5.18799
1421699,0.08386,-1.05176,0.11768,-2.68555,1.77002,10.43701
1421741,0.09351,-0.93237,0.07080,2.07520,0.97656,21.91162
1421780,0.06189,-0.86536,0.02271,4.76074,-0.85449,11.90186
1421820,0.01196,-0.90295,0.03076,10.86426,-6.65283,-5.67627
1421861,-0.04443,-1.07263,0.07092,19.89746,-2.31934,-13.12256
1421902,-0.12805,-1.18042,0.05298,6.77490,15.86914,-0.36621
1421943,-0.09802,-1.14392,0.04102,1.95312,15.68604,23.49854
1421982,-0.03979,-1.13330,0.03760,29.78516,15.44189,30.21240
1422023,-0.00916,-1.09875,0.04651,33.44727,34.36279,13.12256
1422063,-0.00989,-1.04675,0.07617,10.43701,51.39160,-7.01904
1422103,0.01111,-1.04675,0.10547,15.07568,53.64990,-13.30566
1422144,0.03333,-1.04736,0.08838,13.67187,61.82861,-10.31494
1422183,-0.02368,-1.07849,0.09497,1.77002,58.04443,-10.86426
1422224,-0.03320,-1.14233,0.11768,-3.54004,51.63574,3.05176
1422268,-0.05469,-1.15710,0.16382,-10.19287,43.82324,41.38184
1422309,-0.07593,-1.17993,0.15051,-8.54492,20.44678,57.18994
1422351,-0.09668,-1.16565,0.10730,-16.35742,23.49854,40.52734
1422393,-0.15735,-1.20422,0.08337,-23.74268,22.03369,33.02002
1422435,-0.28638,-1.32568,0.06226,-45.10498,-7.26318,30.15137
1422477,-0.30127,-1.33557,0.11108,-48.15674,-11.47461,38.75732
1422520,-0.34058,-1.17810,0.05701,-66.28418,2.74658,38.45215
1422562,-0.33374,-1.01819,-0.02332,-53.34473,-6.89697,20.69092
1422604,-0.32617,-0.95459,-0.17322,-46.50879,-8.78906,10.13184
1422649,-0.37769,-0.94922,-0.26965,-80.68848,1.15967,10.49805
1422692,-0.44263,-1.01453,-0.36035,-61.76758,-12.45117,6.10352
1422734,-0.42285,-1.03918,-0.34680,-37.65869,-19.04297,17.63916
1422778,-0.40540,-1.02917,-0.35083,-80.38330,-6.89697,20.26367
1422821,-0.40894,-1.04346,-0.29749,-66.22314,-12.20703,40.64941
1422865,-0.44739,-0.90649,-0.24963,-44.00635,-19.83643,67.38281
1422907,-0.49255,-0.87390,-0.25940,-41.74805,-13.67187,72.87598
1422950,-0.54797,-0.73486,-0.23364,-21.30127,-16.17432,81.17676
1422994,-0.54199,-0.74329,-0.29834,9.33838,-18.18848,71.10596
1423037,-0.45691,-0.73218,-0.35596,29.60205,-1.83105,63.96484
1423078,-0.52966,-0.66150,-0.38513,37.84180,6.10352,57.73926
1423122,-0.55640,-0.62134,-0.39490,25.69580,9.88770,62.01172
1423163,-0.56421,-0.65039,-0.39856,39.67285,10.55908,45.53223
1423205,-0.52197,-0.67310,-0.32422,22.46094,7.01904,37.71973
1423247,-0.46631,-0.60815,-0.24670,30.15137,0.06104,57.55615
1423289,-0.35742,-0.51440,-0.22510,68.78662,-10.13184,52.36816
1423332,-0.35229,-0.45276,-0.18677,57.86133,-4.27246,22.46094
1423374,-0.47498,-0.43506,-0.05566,60.72998,-14.58740,11.35254
1423418,-0.52173,-0.45898,-0.06665,75.37842,-13.73291,-5.00488
1423461,-0.54297,-0.52722,-0.08179,77.14844,2.25830,-47.30225
1423504,-0.57776,-0.58777,-0.03577,64.57520,6.65283,-59.08203
1423547,-0.69800,-0.78381,0.04822,56.33545,-3.96729,-84.53369
1423590,-0.71619,-0.77991,0.08386,77.88086,-2.86865,-67.81006
1423632,-0.78455,-0.82739,0.08618,59.75342,8.54492,-66.71143
1423674,-0.72607,-0.78467,0.16650,85.87646,-5.00488,-54.19922
1423717,-0.62878,-0.88586,0.18042,94.72656,-12.32910,-54.68750
1423760,-0.52173,-0.98657,0.19336,44.92188,20.69092,-75.13428
1423802,-0.56885,-1.14868,0.21326,91.18652,20.44678,-51.26953
1423844,-0.55188,-1.20581,0.21790,26.36719,30.94482,-58.10547
1423887,-0.66040,-1.32532,0.35889,78.43018,17.51709,-28.80859
1423929,-0.71985,-1.44531,0.41919,28.32031,27.22168,-26.79443
1423971,-0.79443,-1.48425,0.47217,19.10400,39.48975,-2.62451
1424014,-0.81360,-1.30322,0.43042,13.12256,45.04395,35.21729
1424055,-0.72998,-0.96216,0.29883,4.69971,40.52734,53.64990
1424098,-0.54175,-0.74402,0.18335,20.99609,42.11426,57.92236
1424139,-0.35229,-0.50964,-0.09326,13.91602,57.43408,61.95068
1424181,-0.14380,-0.20728,-0.63367,12.81738,65.97900,27.64893
1424223,0.38782,0.24805,-1.24902,13.36670,55.78613,-7.38525
1424264,1.28271,-0.66785,-1.94824,16.29639,58.83789,-160.03418
1424307,2.54578,-3.02844,-1.74963,-27.89307,-131.22559,-412.78076
1424350,3.12183,-2.86829,0.20850,-188.04932,-543.57910,-372.98584
1424392,1.32666,-3.17261,3.16296,-80.44434,-387.69531,-358.76465
1424435,0.06714,-2.89880,2.29968,-121.27686,-140.01465,-115.90576
1424478,-0.02002,-1.72095,1.45544,16.17432,-156.06689,74.82910
1424520,0.11523,-1.22217,1.12659,23.80371,-95.27588,108.64258
1424562,0.01001,-0.72314,0.59729,62.86621,-71.71631,163.26904
1424603,0.00928,-0.46008,-0.01367,71.16699,-20.93506,122.92480
1424645,0.07825,-0.51758,-0.23877,51.63574,4.45557,51.20850
1424687,0.14490,-0.68591,-0.15857,72.44873,-2.56348,62.43896
1424729,0.27222,-0.93323,-0.17334,62.86621,29.47998,49.68262
1424771,0.26843,-1.02332,-0.07910,35.64453,37.90283,11.53564
1424812,0.13928,-0.98181,0.09082,36.74316,5.92041,29.11377
1424853,0.16736,-0.96472,0.20105,67.44385,-13.85498,37.90283
1424894,0.13428,-0.99011,0.21313,72.38770,3.78418,15.80811
1424934,0.08179,-1.03308,0.25220,83.67920,7.56836,9.33838
1424975,0.02429,-1.13684,0.25537,84.04541,10.37598,11.35254
1425015,-0.08630,-1.17627,0.18994,68.11523,19.40918,-12.14600
1425057,-0.24292,-1.19043,0.18213,58.28857,20.56885,-40.10010
1425099,-0.30225,-1.18921,0.16309,57.55615,19.65332,-40.03906
1425142,-0.34131,-1.16907,0.11035,44.79980,20.20264,-26.48926
1425184,-0.34802,-1.14600,0.07239,18.98193,16.17432,-31.55518
1425226,-0.33752,-1.18042,0.09534,0.42725,10.31494,-26.06201
1425268,-0.29700,-1.17468,0.13318,-3.47900,4.02832,-2.86865
1425310,-0.25000,-1.16760,0.15979,-11.41357,1.83105,12.26807
1425353,-0.17920,-1.13940,0.21130,-35.27832,4.45557,12.14600
1425394,-0.12219,-1.12085,0.26074,-30.39551,2.80762,18.67676
1425436,-0.08179,-1.05847,0.27942,-16.23535,-0.85449,28.25928
1425478,-0.06543,-1.00830,0.28442,-13.91602,-5.67627,21.72852
1425520,-0.08105,-0.97705,0.29590,-11.59668,-10.07080,10.43701
1425564,-0.08936,-0.94958,0.31409,-3.17383,-19.71436,12.20703
1425606,-0.10364,-0.94299,0.34814,10.37598,-32.65381,18.24951
1425647,-0.08484,-0.91565,0.35876,16.29639,-38.81836,16.29639
1425689,-0.10413,-0.88940,0.38159,22.70508,-41.87012,10.55908
1425730,-0.09717,-0.89282,0.39148,31.12793,-43.15186,4.94385
1425773,-0.08630,-0.92346,0.41809,33.56934,-37.29248,-4.21143
1425817,-0.09045,-0.92725,0.41687,32.77588,-28.25928,-6.89697
1425860,-0.08057,-0.94580,0.41650,32.47070,-27.09961,-8.54492
1425901,-0.05261,-0.97046,0.43787,31.79932,-27.77100,-6.04248
1425944,-0.05396,-0.99060,0.45630,28.38135,-25.45166,-7.38525
1425987,-0.07068,-0.98596,0.47839,18.61572,-19.65332,-8.36182
1426030,-0.07434,-0.95813,0.48999,13.48877,-14.40430,-0.36621
1426073,-0.06873,-0.93469,0.52930,6.10352,-9.82666,10.98633
1426116,-0.06079,-0.93872,0.55078,5.61523,-6.28662,12.45117
1426157,-0.03101,-0.93420,0.57324,-1.46484,3.05176,5.73730
1426199,-0.02502,-0.91931,0.56140,-2.99072,11.04736,6.59180
1426241,-0.05090,-0.89697,0.54956,-7.20215,13.61084,7.75146
1426282,-0.05054,-0.90417,0.56604,-9.70459,15.93018,10.25391
1426325,-0.04919,-0.90552,0.56885,-15.38086,24.29199,8.72803
1426367,-0.05334,-0.93018,0.57764,-21.97266,33.56934,2.38037
1426409,-0.04797,-0.93567,0.56787,-26.42822,45.89844,-0.67139
1426452,-0.08240,-0.95142,0.54492,-27.09961,52.67334,-1.70898
1426494,-0.14661,-0.98413,0.54431,-9.52148,49.13330,11.84082
1426536,-0.19873,-1.00598,0.54419,-2.74658,48.88916,25.02441
1426578,-0.25708,-0.99634,0.55725,10.31494,47.91260,40.64941
1426620,-0.28601,-0.95410,0.51001,18.92090,46.81396,47.72949
1426662,-0.30103,-0.86572,0.43982,40.77148,44.31152,51.75781
1426703,-0.29907,-0.81506,0.38171,27.34375,49.37744,36.31592
1426743,-0.32068,-0.76123,0.31445,30.15137,50.29297,13.54980
1426785,-0.31238,-0.72998,0.27112,25.08545,54.13818,-2.56348
1426826,-0.24976,-0.65369,0.13892,11.29150,51.51367,-22.94922
1426868,-0.23608,-0.72339,0.18542,17.45605,23.98682,-61.46240
1426910,-0.17932,-0.81482,0.32190,3.72314,32.28760,-78.06396
1426951,-0.23767,-0.93616,0.45117,-2.01416,56.03027,-80.44434
1426993,-0.35449,-1.11304,0.55823,2.56348,62.31689,-97.77832
1427036,-0.38647,-1.23364,0.58313,-0.91553,79.28467,-91.00342
1427080,-0.43872,-1.30469,0.44653,-13.06152,102.35596,-48.21777
1427123,-0.46338,-1.29614,0.26099,-3.11279,92.16309,-37.17041
1427165,-0.41162,-1.30054,0.13269,-13.79395,98.99902,-12.81738
1427208,-0.45911,-1.23254,0.04175,-15.56396,85.44922,10.07080
1427250,-0.59033,-1.16907,0.16504,-22.03369,52.55127,22.33887
1427292,-0.53491,-1.10364,0.14136,-16.05225,56.27441,59.44824
1427334,-0.51038,-0.90161,0.00684,0.91553,57.43408,84.47266
1427375,-0.17139,-0.49597,-0.37085,24.35303,36.80420,107.05566
1427417,0.57007,-0.54285,-1.33691,26.00098,7.87354,29.47998
1427457,1.95459,-0.83093,-2.45190,49.25537,-44.37256,-92.89551
1427499,2.04236,-1.17847,-1.02185,-49.98779,-319.88525,-211.97510
1427542,1.45874,-2.57178,3.22083,-135.68115,-443.72559,-361.26709
1427584,0.32068,-2.16357,3.09668,-148.19336,-227.29492,-171.99707
1427627,-0.27234,-1.32715,1.43713,-64.27002,16.78467,25.69580
1427669,0.05603,-0.99731,0.57239,30.94482,-55.90820,27.46582
1427710,0.17236,-0.96570,0.10388,45.59326,-74.15771,13.30566
1427751,0.10107,-1.10779,-0.12036,64.88037,-55.60303,-1.77002
1427794,0.14941,-1.15662,-0.11621,59.50928,-55.05371,24.23096
1427836,0.21851,-1.14612,-0.04150,40.77148,-41.32080,42.05322
1427877,0.24915,-1.14771,0.00793,27.89307,-26.24512,32.59277
1427917,0.26599,-1.14319,0.01160,21.42334,-16.29639,31.37207
1427956,0.23718,-1.12793,0.01636,9.94873,-12.02393,34.24072
1427996,0.19849,-1.08472,0.03540,8.05664,-17.88330,30.70068
1428036,0.18115,-1.06982,0.08984,14.46533,-21.54541,31.49414
1428076,0.12146,-1.01794,0.14502,18.43262,-23.55957,36.43799
1428116,0.06702,-1.04211,0.17932,34.36279,-23.92578,35.94971
1428156,0.03381,-0.96924,0.18372,29.11377,-15.99121,30.33447
1428195,-0.00110,-0.96606,0.15735,22.15576,-7.56836,23.31543
1428236,-0.01465,-1.00610,0.19690,21.54541,-10.19287,8.23975
1428277,-0.01147,-1.04456,0.22644,27.77100,-10.25391,1.52588
1428317,-0.01489,-1.04712,0.23633,27.09961,-4.76074,-0.24414
1428359,-0.02002,-1.03931,0.24316,28.01514,-2.56348,-0.06104
1428400,0.00952,-1.04431,0.26343,30.09033,0.79346,0.42725
1428439,0.01392,-1.05420,0.26929,28.01514,8.48389,-3.29590
1428479,0.01831,-1.04993,0.26526,27.89307,9.33838,-7.62939
1428519,0.02783,-1.06836,0.28064,33.63037,2.62451,-7.32422
1428559,0.01929,-1.03735,0.29102,29.78516,-2.31934,-5.12695
1428600,0.01733,-1.02722,0.31543,28.01514,-9.15527,-1.70898
1428641,0.00464,-0.99927,0.32227,30.51758,-13.85498,2.56348
1428681,-0.01001,-0.98804,0.36499,29.66309,-15.99121,6.04248
1428722,-0.01208,-1.00732,0.41260,21.78955,-10.37598,3.84521
1428762,-0.01892,-1.01941,0.44446,8.30078,-4.33350,-6.10352
1428803,0.00549,-1.04236,0.49109,-1.83105,4.27246,-6.28662
1428844,0.01794,-1.02344,0.49219,-8.48389,18.00537,-0.12207
1428884,0.00879,-1.00171,0.47375,-16.05225,25.87891,0.48828
1428924,0.00562,-0.99561,0.47839,-19.10400,26.18408,2.86865
1428964,0.00037,-0.99634,0.48340,-24.90234,29.41895,8.11768
1429004,0.00220,-1.01819,0.49463,-24.35303,30.51758,12.08496
1429043,0.00635,-1.02795,0.48767,-26.18408,38.08594,12.51221
1429083,-0.00134,-1.03967,0.45850,-31.43311,47.24121,10.13184
1429124,-0.02625,-1.01453,0.41821,-28.93066,49.01123,12.39014
1429164,-0.05066,-1.01550,0.39001,-18.18848,42.60254,16.47949
1429204,-0.09888,-1.01636,0.39380,-7.81250,36.01074,20.32471
1429245,-0.13660,-1.05444,0.40540,-8.30078,37.35352,13.30566
1429286,-0.18579,-1.06506,0.40149,-2.44141,42.78564,15.99121
1429326,-0.22754,-1.03186,0.32178,2.68555,50.59814,23.80371
1429366,-0.19165,-0.90454,0.18469,2.92969,49.31641,18.12744
1429407,-0.26196,-0.95837,0.15845,-0.18311,48.21777,9.58252
1429449,-0.19897,-0.97083,0.10071,1.03760,48.15674,2.99072
1429489,-0.21313,-0.93628,0.01111,-1.15967,46.38672,4.69971
1429531,-0.19788,-0.92529,0.01135,-8.66699,42.05322,-10.74219
1429574,-0.19043,-0.99268,0.02869,2.13623,28.80859,-36.01074
1429616,-0.14026,-1.05078,0.05212,7.62939,24.41406,-34.79004
1429658,-0.14221,-1.01013,0.09583,12.87842,21.78955,-10.74219
1429701,-0.14465,-1.02344,0.19092,16.17432,8.72803,-26.00098
1429743,-0.12732,-1.04651,0.32349,15.25879,22.76611,-34.72900
1429786,-0.18005,-1.03088,0.40125,18.00537,44.98291,-25.93994
1429829,-0.22510,-1.09314,0.43115,9.52148,56.33545,-33.99658
1429870,-0.27551,-1.19531,0.47351,8.54492,67.81006,-32.28760
1429912,-0.33960,-1.29443,0.44470,19.95850,76.47705,-9.88770
1429954,-0.38440,-1.30310,0.34033,1.28174,85.32715,1.64795
1429995,-0.37659,-1.28638,0.22217,12.69531,84.22852,11.23047
1430037,-0.31677,-1.08765,0.02502,-6.28662,74.95117,21.36230
1430079,-0.27820,-1.07068,-0.11963,-16.11328,53.16162,7.44629
1430123,-0.32397,-1.20447,-0.15247,-3.60107,26.91650,3.66211
1430165,-0.43628,-1.25305,-0.19519,-20.69092,21.91162,39.73389
1430208,-0.43152,-1.09668,-0.30933,10.37598,11.53564,98.02246
1430250,-0.35010,-0.75610,-0.73889,0.36621,17.82227,95.45898
1430291,-0.06836,-0.77454,-1.11340,54.56543,-40.22217,95.64209
1430334,1.16760,-0.68140,-1.93005,33.99658,-148.92578,76.23291
1430377,1.29993,-0.94531,-0.06995,-32.65381,-459.89990,-21.30127
1430421,1.90210,-1.41333,2.43103,70.00732,-462.82959,-31.43311
1430463,0.65088,-1.05237,2.53149,10.92529,-176.45264,59.69238
1430505,0.19214,-0.78271,1.48242,-83.98438,-23.19336,27.83203
1430547,0.33191,-0.66467,0.88025,-18.73779,-37.96387,74.89014
1430589,0.05786,-0.54370,0.72583,-1.83105,-60.91309,62.01172
1430632,-0.07141,-0.68420,0.75293,-10.00977,-59.99756,-5.49316
1430676,-0.11755,-0.84241,0.74292,12.75635,-45.16602,12.20703
1430717,-0.11572,-0.89368,0.72876,28.62549,-41.80908,26.48926
