timestamp,ax,ay,az,gx,gy,gz
124803,0.49683,0.40869,0.82837,33.26416,-28.50342,-28.13721
124845,0.50793,0.42737,0.79980,10.19287,-38.33008,-43.27393
124887,0.51416,0.46631,0.75464,20.69092,-34.79004,-53.46680
124929,0.53711,0.51599,0.75378,41.93115,-32.34863,-65.00244
124970,0.55505,0.59363,0.73669,13.91602,-49.98779,-80.32227
125011,0.56958,0.54370,0.70435,-0.30518,-63.47656,-88.74512
125054,0.55078,0.50366,0.65210,20.01953,-68.90869,-89.53857
125095,0.54285,0.60510,0.73279,10.31494,-83.92334,-81.90918
125138,0.52954,0.58167,0.71228,13.97705,-92.04102,-84.77783
125180,0.49341,0.64062,0.75146,16.23535,-84.83887,-83.06885
125223,0.43323,0.60156,0.75330,17.02881,-81.84814,-72.69287
125265,0.44751,0.64795,0.77380,18.24951,-76.29395,-55.78613
125306,0.49902,0.63525,0.89038,8.23975,-67.38281,-39.61182
125349,0.58044,0.73535,0.88208,-4.27246,-47.05811,-11.41357
125392,0.71753,0.83545,1.02966,-3.54004,-33.32520,4.02832
125434,0.74487,0.80334,1.18164,-20.81299,-19.77539,21.85059
125477,0.98376,0.64404,1.86523,-9.21631,16.29639,33.02002
125518,1.06067,0.34705,2.20532,-81.35986,155.09033,60.11963
125561,0.81128,0.06580,1.27490,-74.09668,261.35254,111.57227
125602,0.56458,0.64795,0.25842,-56.45752,341.12549,143.31055
125643,0.27502,0.82031,-0.98486,-23.68164,310.85205,150.69580
125685,0.32715,0.69385,-0.73572,-5.00488,207.39746,133.78906
125727,0.22681,0.64368,-0.21753,-49.31641,57.31201,73.05908
125770,0.10254,0.60559,0.24854,-16.72363,3.05176,42.66357
125812,0.02905,0.58386,0.58679,-34.54590,-41.62598,17.57813
125853,0.07141,0.47974,0.75659,-56.45752,-56.64063,-7.08008
125896,0.07251,0.44080,0.68262,-31.79932,-45.71533,-3.78418
125938,0.02490,0.49194,0.87817,-3.05176,-46.69189,-13.79395
125981,0.14563,0.44214,0.97485,-65.67383,-66.16211,-36.49902
126025,0.15186,0.28882,0.98877,-26.67236,-34.60693,-13.48877
126067,0.13428,0.38354,1.07275,-47.85156,-19.47021,-14.40430
126111,0.17139,0.15100,1.06042,-15.86914,-2.38037,-14.09912
126154,0.16748,0.22095,1.12744,-14.28223,-4.08936,0.79346
126197,0.21069,0.18005,1.04919,-12.93945,2.50244,20.01953
126238,0.22131,0.15979,1.10254,2.31934,19.47021,31.37207
126279,0.19397,0.20703,1.04785,-2.38037,5.49316,36.68213
126321,0.20447,0.21179,1.07007,-24.29199,0.61035,33.50830
126362,0.21082,0.13770,0.99841,1.70898,-0.06104,33.08105
126404,0.23621,0.21448,1.04736,5.73730,-0.85449,26.55029
126445,0.25623,0.17603,0.98145,-11.77979,0.85449,24.96338
126486,0.24792,0.14319,0.95959,9.03320,4.27246,27.95410
126527,0.25647,0.18481,0.95496,7.99561,-0.18311,25.08545
126568,0.26099,0.17004,0.94885,2.07520,-3.05176,23.13232
126611,0.26477,0.15100,0.95703,4.45557,-6.53076,22.03369
126653,0.28247,0.14380,0.95959,4.69971,-8.48389,20.44678
126693,0.29028,0.13062,0.96143,10.07080,-7.50732,20.62988
126735,0.28711,0.12610,0.95532,6.46973,-13.61084,19.59229
126777,0.30273,0.11414,0.92981,7.32422,-19.89746,15.93018
126819,0.34802,0.11792,0.92859,13.18359,-23.86475,17.33398
126859,0.34485,0.15002,0.91943,4.15039,-22.88818,15.80811
126901,0.39148,0.20068,0.93054,-5.12695,-19.40918,7.93457
126943,0.41675,0.19128,0.90442,-11.47461,-16.84570,2.86865
126984,0.49207,0.26099,0.90308,-0.79346,-19.77539,0.79346
127027,0.56165,0.25842,0.83923,-18.24951,-20.99609,-18.37158
127070,0.56555,0.19702,0.79834,1.64795,-25.08545,-27.77100
127111,0.53369,0.23926,0.77332,10.13184,-25.26855,-42.05322
127151,0.51074,0.21497,0.78406,9.88770,-32.04346,-58.71582
127193,0.51221,0.23254,0.82471,20.26367,-34.54590,-75.43945
127235,0.50964,0.30005,0.81055,-0.79346,-39.24561,-91.55273
127279,0.48743,0.32458,0.83838,24.65820,-36.31592,-97.22900
127321,0.50745,0.41614,0.91968,-12.51221,-56.39648,-118.16406
127364,0.49792,0.32556,0.82788,18.61572,-62.92725,-116.21094
127404,0.49744,0.42029,0.81152,50.65918,-58.83789,-103.51563
127447,0.45752,0.52515,0.76453,73.73047,-54.93164,-88.07373
127489,0.46155,0.60657,0.77625,25.63477,-62.56104,-77.81982
127531,0.44336,0.56531,0.74292,18.12744,-66.52832,-70.31250
127573,0.44373,0.59167,0.76025,5.24902,-57.31201,-55.78613
127616,0.44397,0.54956,0.73523,7.62939,-53.89404,-42.11426
127657,0.50830,0.61536,0.71143,-11.47461,-50.29297,-26.61133
127699,0.54260,0.62476,0.71045,7.81250,-48.09570,-17.57813
127741,0.47717,0.59399,0.68713,0.18311,-39.42871,-9.46045
127783,0.38098,0.56824,0.84973,-6.77490,-36.80420,10.43701
127826,0.28125,0.52185,1.06274,-17.27295,-31.00586,10.74219
127869,0.36377,0.29016,1.83582,21.85059,23.80371,21.97266
127910,0.83447,0.69873,2.18225,-33.32520,124.26758,31.55518
127952,1.14624,0.28003,1.88452,-67.74902,213.43994,46.38672
127992,1.22485,0.33765,1.16077,-87.21924,273.31543,101.74561
128034,1.08582,0.37720,0.24536,-79.77295,264.58740,156.61621
128075,0.73462,0.74304,-0.02258,5.37109,204.52881,150.39062
128117,0.51636,0.73596,-0.00085,-36.13281,123.47412,95.88623
128160,0.34033,0.55835,0.11365,-13.06152,84.83887,94.78760
128202,0.19946,0.71509,0.23975,8.54492,52.91748,75.19531
128243,0.09326,0.61670,0.37085,-28.74756,3.47900,40.16113
128284,0.04980,0.51123,0.52856,-10.98633,-24.04785,27.58789
128325,0.06335,0.48059,0.69385,-0.54932,-36.92627,21.66748
128367,0.08887,0.43542,0.85461,-20.75195,-52.24609,15.31982
128410,0.13770,0.39722,0.91382,-1.22070,-39.73389,18.49365
128452,0.11096,0.44751,0.92651,0.67139,-36.68213,18.12744
128494,0.14832,0.44507,0.92187,17.33398,-29.54102,15.01465
128535,0.19067,0.49182,1.01477,-14.64844,-43.82324,5.37109
128577,0.24988,0.41125,1.05957,-12.75635,-37.29248,-1.34277
128619,0.25977,0.36499,1.03918,-8.11768,-22.94922,-1.52588
128662,0.25586,0.35608,0.95801,7.93457,-7.14111,4.08936
128705,0.26709,0.35840,0.98523,9.94873,-8.05664,5.79834
128746,0.27197,0.34167,0.93054,1.09863,-4.51660,5.00488
128788,0.29907,0.34790,0.95007,0.48828,0.24414,7.81250
128829,0.30322,0.31604,0.94873,-6.95801,-9.33838,6.71387
128871,0.31604,0.33142,0.89709,2.68555,-1.03760,6.71387
128913,0.30396,0.35120,0.89160,19.77539,4.27246,10.62012
128952,0.29236,0.36926,0.86536,-0.12207,1.28174,7.38525
128994,0.31360,0.34680,0.85889,3.66211,-8.78906,5.92041
129035,0.31165,0.36060,0.83252,3.78418,-9.58252,-1.58691
129078,0.33655,0.33398,0.87524,1.15967,-16.60156,-9.58252
129122,0.36572,0.32507,0.93506,-13.18359,-22.58301,-8.78906
129165,0.38464,0.25781,0.91113,-6.83594,-11.90186,-4.88281
129208,0.38721,0.31311,0.94336,7.56836,-7.14111,-1.40381
129250,0.37878,0.30896,0.91296,-6.83594,-7.38525,-3.41797
129292,0.38440,0.30298,0.89026,3.60107,-3.54004,1.22070
129335,0.38428,0.33398,0.88135,1.03760,-4.27246,2.92969
