timestamp,ax,ay,az,gx,gy,gz
930419,0.52295,-0.61560,1.72156,67.07764,-169.92187,102.35596
930460,0.24915,-0.35632,1.13171,67.68799,20.38574,-22.09473
930500,0.48096,-0.62305,-0.23901,47.72949,123.16895,-76.17188
930540,0.69641,-0.93738,-0.56360,19.53125,123.65723,-64.27002
930580,0.89880,-0.96631,-1.09790,60.36377,52.55127,-0.06104
930623,0.65186,-0.81726,-1.00391,58.04443,-12.81738,27.03857
930667,0.57703,-0.85742,-0.98022,40.77148,-0.85449,-9.58252
930710,0.57703,-0.82751,-0.84363,22.27783,14.89258,-6.77490
930752,0.60962,-0.74390,-0.80859,16.23535,5.73730,28.68652
930793,0.59155,-0.70264,-0.76465,6.83594,-9.64355,30.33447
930836,0.54065,-0.65381,-0.70752,-7.99561,-11.41357,9.64355
930879,0.45593,-0.60718,-0.65454,-1.64795,-16.23535,7.44629
930923,0.40735,-0.61829,-0.60742,12.93945,-26.67236,15.62500
930967,0.46521,-0.70605,-0.67273,4.76074,-17.63916,6.04248
931009,0.44470,-0.73279,-0.62463,-3.72314,-16.17432,-4.51660
931052,0.47058,-0.75635,-0.62134,-2.07520,-20.69092,-2.68555
931097,0.43115,-0.75574,-0.56848,-0.42725,-27.58789,5.31006
931141,0.41516,-0.73230,-0.56165,9.27734,-30.76172,11.65771
931184,0.40540,-0.76001,-0.54907,5.61523,-22.82715,5.43213
931227,0.41003,-0.76831,-0.55029,4.57764,-9.27734,-2.50244
931270,0.36475,-0.74316,-0.52527,5.06592,-7.69043,1.95312
931313,0.37927,-0.74951,-0.53186,13.42773,-8.05664,6.16455
931355,0.37634,-0.77087,-0.53308,9.03320,-5.61523,3.23486
931397,0.38696,-0.77881,-0.52417,13.18359,-5.73730,4.02832
931440,0.38452,-0.78552,-0.52380,13.54980,-3.66211,8.85010
931483,0.37817,-0.79382,-0.51208,14.16016,-0.73242,7.62939
931525,0.34094,-0.78906,-0.49438,17.27295,-5.24902,9.58252
931568,0.30237,-0.84778,-0.49915,23.07129,-9.64355,13.18359
931611,0.31726,-0.87964,-0.53674,6.65283,2.19727,6.40869
931652,0.32117,-0.89819,-0.50928,4.15039,2.50244,9.70459
931693,0.37732,-0.90771,-0.56091,4.51660,7.56836,15.56396
931735,0.37720,-0.88757,-0.53662,-5.61523,11.29150,15.86914
931778,0.34167,-0.88611,-0.49609,-12.81738,1.09863,12.39014
931822,0.31018,-0.87476,-0.43225,-9.03320,-2.13623,19.04297
931865,0.26270,-0.86401,-0.40820,-2.86865,-0.73242,24.90234
931909,0.27209,-0.87500,-0.38684,8.60596,-2.99072,33.75244
931951,0.28076,-0.88123,-0.37952,13.48877,5.85937,36.19385
931992,0.25244,-0.84619,-0.36389,10.86426,9.52148,33.99658
932035,0.18115,-0.85352,-0.26294,13.42773,1.77002,27.89307
932076,0.14429,-0.86621,-0.21545,24.71924,11.90186,25.45166
932117,-0.05505,-0.95288,-0.13074,0.18311,31.79932,9.76562
932160,-0.16907,-0.91968,-0.34277,12.20703,62.62207,8.97217
932203,-0.12537,-0.98254,-0.69299,38.87939,85.32715,27.46582
932245,-0.03455,-1.11206,-0.91833,-8.23975,93.38379,19.59229
932288,0.25110,-0.99048,-1.01099,7.75146,41.50391,37.04834
932330,0.41797,-1.08972,-0.93872,-4.76074,4.33350,46.32568
932373,0.54736,-1.15759,-0.49719,-38.39111,14.52637,15.07568
932417,0.58069,-1.27173,-0.33069,-14.40430,33.32520,3.96729
932460,0.34387,-1.31848,-0.51367,-13.79395,39.73389,22.39990
932503,-0.03894,-0.98560,-0.93347,21.36230,1.03760,65.00244
932545,0.45361,-1.17908,-1.91443,-11.65771,12.20703,44.61670
932587,0.74756,-0.74463,-2.09558,-5.43213,-67.38281,59.08203
932631,1.30359,-1.07617,-1.35999,-113.89160,-147.46094,-7.93457
932675,1.67322,-0.50159,0.59753,-61.21826,-267.63916,53.95508
932718,0.69861,-0.07312,1.81750,43.15186,-217.52930,12.51221
932760,0.79199,-0.20020,1.09192,1.34277,-135.13184,-11.71875
932802,-0.09412,-0.46606,0.56494,3.23486,-40.89355,-63.53760
932845,-0.18652,-0.82056,0.15540,1.58691,-15.13672,-81.05469
932888,-0.05383,-1.03638,-0.24890,13.91602,15.44189,-84.47266
932931,-0.08435,-1.09900,-0.44531,11.16943,23.49854,-84.71680
932975,-0.06750,-1.20593,-0.42090,40.46631,-2.38037,-74.40186
933019,-0.10205,-1.26318,-0.36279,54.93164,-20.56885,-63.53760
933063,0.00464,-1.35071,-0.36646,20.81299,12.32910,-51.45264
933106,0.02661,-1.28735,-0.42407,3.90625,46.75293,-51.57471
933146,-0.06909,-1.20935,-0.34692,2.92969,44.31152,-49.86572
933187,-0.00513,-1.17749,-0.37866,-1.58691,32.47070,-33.69141
933230,0.05005,-1.14624,-0.38989,4.21143,35.03418,-13.18359
933271,0.06152,-1.11340,-0.39880,-3.05176,40.40527,-7.38525
933314,0.04382,-1.05750,-0.34216,-29.11377,33.02002,-11.10840
933358,0.06226,-1.03857,-0.32751,-11.96289,14.70947,-3.90625
933401,0.08630,-1.03918,-0.30432,3.72314,-1.77002,12.93945
933443,0.11865,-1.04431,-0.29785,-4.88281,0.42725,22.03369
933485,0.15649,-1.00403,-0.28308,-15.68604,8.17871,28.99170
933527,0.19434,-0.96704,-0.29919,-18.98193,10.74219,28.32031
933569,0.17725,-0.93628,-0.25415,-25.63477,5.92041,19.53125
933613,0.20972,-0.91553,-0.29285,-17.94434,1.40381,12.81738
933656,0.19055,-0.91797,-0.29724,-23.13232,5.79834,5.18799
933699,0.20850,-0.94226,-0.33508,-38.26904,14.64844,-6.28662
933742,0.21802,-0.92810,-0.32434,-23.13232,4.82178,-4.21143
933785,0.22925,-0.94617,-0.31213,-19.59229,0.12207,1.52588
933829,0.30261,-0.96155,-0.39038,-7.38525,15.38086,2.99072
933871,0.32910,-0.93066,-0.47339,-23.43750,40.10010,-3.05176
933915,0.37610,-0.85217,-0.44849,-44.00635,49.98779,-13.79395
933959,0.38562,-0.79993,-0.42395,-27.09961,36.13281,-14.28223
934002,0.37512,-0.80408,-0.42822,-7.26318,22.58301,-10.00977
934044,0.37585,-0.89478,-0.45288,3.47900,26.12305,-8.60596
934085,0.44958,-0.97180,-0.41809,0.36621,38.39111,-5.24902
934128,0.48499,-0.95605,-0.29358,-5.61523,47.79053,13.67187
934171,0.52063,-0.95032,-0.18970,-4.27246,54.74854,29.17480
934214,0.47864,-0.94788,-0.19824,17.39502,77.45361,29.84619
934256,0.47119,-1.10205,-0.32715,18.00537,107.05566,13.18359
934298,0.41785,-1.27502,-0.51013,7.01904,137.87842,-2.80762
934340,0.33813,-1.44763,-0.69226,43.57910,131.10352,31.43311
934380,0.34875,-1.56018,-0.90771,-0.36621,120.66650,73.54736
934421,0.18665,-1.49243,-1.03918,-10.74219,86.30371,115.72266
934461,0.15771,-1.06482,-1.65674,-13.79395,50.29297,145.87402
934502,0.46924,-0.93140,-2.45642,-29.78516,-47.66846,127.50244
934543,0.71973,-0.61829,-1.46252,-87.58545,-291.87012,125.06104
934584,1.39758,-0.99353,0.54980,-119.99512,-409.60693,71.77734
934625,1.74512,-0.33350,1.68433,9.58252,-321.53320,125.61035
934665,0.99756,0.25708,1.75781,29.17480,-190.42969,65.24658
934704,0.40955,0.07471,1.19446,2.13623,-96.43555,-72.38770
934744,0.38538,-0.82361,0.38293,-51.26953,10.25391,-106.44531
934784,0.01282,-1.24597,0.00012,83.55713,26.97754,-100.58594
934826,0.09924,-0.99548,-0.02112,111.93848,27.77100,-85.87646
934869,-0.04980,-1.31677,-0.04919,65.24658,39.61182,-127.01416
934912,0.03040,-1.27942,-0.10571,16.78467,74.40186,-157.71484
934954,-0.09631,-1.41504,-0.40100,13.18359,98.75488,-133.60596
934997,-0.12671,-1.61694,-0.69580,18.92090,131.95801,-136.23047
935041,-0.21606,-1.68384,-0.90222,-53.52783,121.15479,-109.19189
935086,-0.29053,-1.48999,-0.69751,-39.55078,53.89404,-16.78467
935131,-0.11719,-1.42834,-0.59106,-28.25928,-25.39063,22.39990
935175,-0.04895,-1.36230,-0.19775,-56.03027,-59.32617,24.78027
935219,0.02112,-1.16211,-0.07349,-42.05322,-83.92334,35.09521
935261,0.01184,-0.96252,-0.09399,-0.91553,-87.03613,59.63135
935304,-0.01294,-0.94458,-0.19727,9.27734,-83.37402,50.04883
935349,-0.03333,-0.81702,-0.15112,47.85156,-92.95654,51.69678
935390,-0.14502,-0.87280,-0.15967,86.48682,-117.61475,68.54248
935433,-0.24805,-0.88867,-0.06030,127.68555,-131.71387,82.70264
935477,-0.17273,-0.75916,0.04431,150.69580,-128.35693,104.18701
935520,-0.02441,-0.64050,0.18237,216.36963,-118.28613,123.53516
935561,0.12280,-0.65076,0.34863,188.65967,-114.80713,105.10254
935604,0.22522,-0.86121,0.56006,169.79980,-122.07031,65.30762
935646,0.38928,-0.84155,1.02112,140.99121,-119.20166,50.47607
935689,0.56030,-1.07349,1.05750,112.79297,-113.95264,48.27881
935731,0.17651,-0.66284,1.31042,93.20068,-62.01172,80.44434
935773,0.03870,-0.69312,0.98792,19.16504,-13.97705,62.37793
935815,0.16956,-0.52039,0.92944,78.24707,-16.66260,29.72412
935856,0.16455,-0.46387,0.85828,75.68359,-27.52686,28.86963
935898,0.30408,-0.51843,0.89954,9.33838,-41.25977,5.92041
935940,0.08496,-0.32971,0.78967,-8.97217,-3.96729,12.20703
935982,-0.03296,-0.36560,0.96277,-10.62012,13.30566,-9.03320
936027,-0.03284,-0.30701,0.91870,2.56348,30.09033,-17.51709
936070,-0.06824,-0.42334,0.39453,61.46240,58.59375,12.57324
936113,0.13232,-0.50476,1.20410,63.59863,45.04395,-12.20703
936154,0.05286,-0.10291,0.79956,-62.62207,38.20801,-21.91162
936197,-0.47241,-0.43152,1.25208,115.47852,59.20410,23.92578
936239,-0.04785,-0.22571,1.21973,55.23682,-69.58008,-23.55957
936282,-0.07129,-0.18494,0.99146,9.09424,-16.78467,-7.93457
936323,-0.08191,-0.34277,0.98608,11.96289,-10.62012,-14.46533
936367,-0.04895,-0.05310,1.06152,-1.52588,-0.42725,7.75146
936411,-0.07703,-0.27771,1.03784,-5.55420,0.12207,5.37109
936452,-0.05640,-0.17468,0.97876,7.26318,3.23486,1.95312
936494,-0.08521,-0.24048,0.97839,10.07080,6.34766,2.56348
936537,-0.08179,-0.21338,0.99609,1.70898,8.72803,0.67139
936580,-0.08203,-0.19861,0.98914,0.36621,7.56836,0.24414
936622,-0.09180,-0.20679,0.99353,2.13623,5.79834,-0.42725
936664,-0.09290,-0.20483,0.99817,2.74658,2.56348,0.18311
936708,-0.09583,-0.19971,0.99341,1.58691,0.54932,0.36621
936748,-0.09497,-0.19629,0.98950,2.62451,-5.98145,-0.24414
936791,-0.08411,-0.18665,0.99585,1.22070,-8.23975,-0.85449
936836,-0.07568,-0.18347,0.99329,-1.77002,-6.40869,-0.73242
936881,-0.06970,-0.18762,0.99268,-1.77002,-5.79834,-0.91553
936926,-0.06396,-0.18494,0.99927,-2.01416,-2.86865,-0.67139
936970,-0.06323,-0.19324,0.99634,-0.91553,-1.22070,-0.24414
937015,-0.06226,-0.19336,0.99573,0.06104,-0.54932,-0.30518
937057,-0.06018,-0.18494,1.00098,1.40381,1.58691,0.18311
937099,-0.06543,-0.18921,0.99658,2.38037,3.35693,0.61035
937141,-0.06934,-0.18567,0.99756,3.47900,2.80762,0.61035
937185,-0.07056,-0.17932,1.00159,2.92969,2.31934,0.48828
937227,-0.07336,-0.17761,0.99927,2.19727,2.74658,0.18311
937268,-0.07727,-0.17993,0.99927,1.28174,1.52588,0.12207
937311,-0.07666,-0.17554,0.99829,0.91553,0.48828,0.00000
937352,-0.07800,-0.17444,0.99915,0.54932,-1.03760,-0.24414
937396,-0.07751,-0.17725,0.99817,0.54932,-3.54004,-0.42725
937440,-0.07263,-0.17590,1.00012,-0.12207,-3.90625,-0.30518
937485,-0.06946,-0.17712,1.00305,-0.12207,-3.35693,-0.36621
937529,-0.06995,-0.17883,1.00061,0.42725,-2.25830,-0.36621
937573,-0.06836,-0.17786,1.00342,0.67139,-0.30518,-0.24414
937618,-0.06750,-0.17993,1.00134,0.91553,0.61035,0.12207
937659,-0.06921,-0.17810,1.00159,1.40381,1.89209,0.00000
937701,-0.07251,-0.17432,1.00244,1.58691,1.70898,0.24414
937743,-0.07434,-0.17542,1.00049,1.52588,1.28174,0.24414
937786,-0.07568,-0.17566,1.00171,1.46484,0.36621,0.18311
937828,-0.07617,-0.17334,1.00122,1.22070,-0.30518,0.06104
937872,-0.07666,-0.17383,1.00171,0.61035,-0.97656,-0.18311
937916,-0.07434,-0.17700,1.00049,0.42725,-1.77002,-0.24414
937958,-0.07214,-0.17322,1.00317,0.30518,-1.95312,-0.18311
937999,-0.07239,-0.17395,1.00342,0.12207,-1.70898,-0.12207
938040,-0.07166,-0.17749,1.00281,0.42725,-1.40381,-0.12207
938082,-0.07031,-0.17749,1.00366,0.91553,-0.79346,0.00000
938126,-0.06958,-0.17468,1.00391,1.09863,0.06104,0.12207
938169,-0.07178,-0.17517,1.00415,1.34277,0.97656,0.18311
938212,-0.07263,-0.17444,1.00342,1.15967,0.97656,0.12207
938252,-0.07361,-0.17383,1.00427,1.22070,0.73242,0.06104
938294,-0.07483,-0.17358,1.00403,0.91553,0.06104,0.06104
938337,-0.07520,-0.17334,1.00403,0.91553,-0.61035,-0.12207
938381,-0.07446,-0.17468,1.00378,0.67139,-1.28174,-0.06104
938424,-0.07349,-0.17407,1.00452,0.61035,-1.64795,-0.12207
938468,-0.07202,-0.17249,1.00500,0.36621,-1.52588,-0.12207
938512,-0.07092,-0.17358,1.00549,0.48828,-0.97656,-0.12207
938554,-0.07104,-0.17578,1.00574,0.73242,-0.42725,0.00000
938597,-0.07129,-0.17334,1.00513,0.91553,0.00000,0.06104
938640,-0.07275,-0.17200,1.00513,1.09863,0.42725,0.12207
938683,-0.07300,-0.17542,1.00391,1.09863,0.36621,0.12207
938725,-0.07336,-0.17383,1.00415,1.15967,0.06104,0.12207
938768,-0.07458,-0.17175,1.00427,0.91553,-0.18311,0.06104
938811,-0.07520,-0.17261,1.00439,0.73242,-0.54932,-0.06104
938854,-0.07410,-0.17371,1.00378,0.61035,-0.97656,-0.06104
938897,-0.07373,-0.17358,1.00500,0.61035,-1.15967,-0.12207
938941,-0.07227,-0.17310,1.00476,0.54932,-1.15967,-0.06104
938984,-0.07141,-0.17346,1.00378,0.61035,-0.79346,-0.06104
939028,-0.07141,-0.17407,1.00488,0.85449,-0.42725,-0.06104
939072,-0.07263,-0.17395,1.00354,0.97656,0.00000,0.06104
939114,-0.07251,-0.17285,1.00427,1.03760,0.30518,0.12207
939155,-0.07349,-0.17346,1.00366,0.91553,0.30518,0.06104
939196,-0.07397,-0.17334,1.00439,0.91553,-0.06104,0.06104
939237,-0.07458,-0.17334,1.00378,0.91553,-0.42725,0.00000
939281,-0.07397,-0.17297,1.00391,0.73242,-0.73242,-0.06104
939326,-0.07397,-0.17334,1.00415,0.67139,-0.97656,-0.06104
939370,-0.07239,-0.17407,1.00476,0.67139,-1.03760,-0.06104
939414,-0.07202,-0.17334,1.00464,0.61035,-0.79346,-0.06104
939457,-0.07178,-0.17542,1.00439,0.67139,-0.48828,0.00000
939500,-0.07263,-0.17493,1.00464,0.85449,-0.24414,0.00000
939543,-0.07166,-0.17383,1.00452,0.97656,-0.06104,0.06104
939586,-0.07239,-0.17371,1.00452,0.97656,0.06104,0.06104
939629,-0.07251,-0.17444,1.00342,0.97656,-0.06104,0.06104
939672,-0.07275,-0.17261,1.00427,0.85449,-0.24414,0.06104
939716,-0.07312,-0.17285,1.00513,0.79346,-0.48828,0.00000
939757,-0.07239,-0.17322,1.00427,0.73242,-0.73242,0.00000
939800,-0.07227,-0.17322,1.00378,0.67139,-0.85449,-0.06104
939843,-0.07214,-0.17444,1.00342,0.67139,-0.85449,0.00000
939887,-0.07239,-0.17285,1.00500,0.73242,-0.67139,0.00000
939930,-0.07129,-0.17383,1.00452,0.79346,-0.36621,0.00000
939974,-0.07153,-0.17456,1.00403,0.91553,-0.18311,0.00000
940016,-0.07190,-0.17432,1.00391,0.97656,-0.06104,0.06104
940058,-0.07117,-0.17200,1.00415,0.91553,-0.06104,0.06104
940101,-0.07312,-0.17456,1.00464,0.85449,-0.18311,0.06104
940144,-0.07239,-0.17371,1.00403,0.79346,-0.42725,0.00000
940187,-0.07251,-0.17175,1.00415,0.79346,-0.67139,0.00000
940231,-0.07214,-0.17310,1.00452,0.61035,-0.73242,0.00000
940273,-0.07214,-0.17383,1.00354,0.67139,-0.73242,0.00000
940317,-0.07117,-0.17334,1.00439,0.73242,-0.67139,0.00000
940358,-0.07166,-0.17358,1.00452,0.79346,-0.42725,0.00000
940401,-0.07104,-0.17334,1.00354,0.79346,-0.30518,0.06104
940445,-0.07153,-0.17383,1.00378,0.79346,-0.18311,0.06104
940487,-0.07166,-0.17395,1.00354,0.97656,-0.12207,0.06104
940530,-0.07104,-0.17273,1.00378,0.85449,-0.24414,0.06104
940574,-0.07166,-0.17383,1.00439,0.79346,-0.30518,0.00000
940617,-0.07275,-0.17371,1.00427,0.79346,-0.61035,0.00000
940659,-0.07153,-0.17407,1.00464,0.73242,-0.61035,-0.06104
940702,-0.07129,-0.17273,1.00342,0.67139,-0.67139,0.00000
940746,-0.07202,-0.17334,1.00391,0.67139,-0.61035,0.00000
940789,-0.07117,-0.17334,1.00439,0.79346,-0.48828,0.00000
940833,-0.07043,-0.17285,1.00488,0.73242,-0.30518,0.00000
940876,-0.07166,-0.17297,1.00488,0.73242,-0.18311,0.06104
940920,-0.07166,-0.17273,1.00439,0.91553,-0.18311,0.06104
940962,-0.07202,-0.17249,1.00488,0.85449,-0.30518,0.06104
941005,-0.07251,-0.17163,1.00354,0.73242,-0.36621,0.00000
941048,-0.07227,-0.17322,1.00439,0.85449,-0.54932,0.06104
941091,-0.07153,-0.17224,1.00537,0.67139,-0.67139,0.06104
941134,-0.07214,-0.17249,1.00452,0.67139,-0.73242,0.00000
941176,-0.07275,-0.17212,1.00574,0.73242,-0.54932,0.06104
941219,-0.07166,-0.17285,1.00562,0.73242,-0.48828,0.00000
941260,-0.07117,-0.17212,1.00525,0.79346,-0.36621,0.00000
941303,-0.07202,-0.17212,1.00403,0.79346,-0.24414,0.06104
941346,-0.07190,-0.17322,1.00525,0.79346,-0.24414,0.06104
941390,-0.07202,-0.17163,1.00452,0.85449,-0.30518,0.06104
941434,-0.07117,-0.17212,1.00403,0.79346,-0.30518,0.00000
941477,-0.07190,-0.17212,1.00330,0.79346,-0.42725,0.06104
941521,-0.07104,-0.17310,1.00354,0.79346,-0.54932,0.00000
941562,-0.07031,-0.17273,1.00317,0.79346,-0.61035,0.00000
941605,-0.07080,-0.17236,1.00305,0.67139,-0.61035,0.00000
941648,-0.07141,-0.17310,1.00305,0.73242,-0.48828,0.00000
941691,-0.07471,-0.16357,0.99927,-0.42725,0.42725,-0.24414
941735,-0.06702,-0.17078,1.00732,2.13623,0.48828,0.12207
941776,-0.06958,-0.16870,0.99719,-0.30518,-0.18311,0.24414
941820,0.00488,-0.15588,1.00610,-137.32910,-15.13672,-16.17432
941862,-0.07861,-0.02222,0.86487,-32.28760,45.41016,39.18457
941902,-0.13477,-0.31384,0.93628,-84.83887,19.28711,21.48438
941943,-0.37659,-0.38342,0.91077,-14.03809,-56.82373,20.20264
941986,-0.08350,-0.30286,0.99988,-42.66357,-66.58936,38.45215
942030,0.03613,-0.43921,0.86646,-20.56885,-61.15723,58.83789
942074,-0.02380,-0.40918,0.98401,-17.70020,-49.31641,62.86621
942118,0.14246,-0.49487,0.82410,-0.85449,-39.24561,36.56006
942159,0.08496,-0.46350,0.82068,-0.97656,1.03760,-12.02393
942202,-0.06323,-0.41650,0.85583,-4.57764,12.39014,-11.16943
942246,-0.00049,-0.44983,0.87622,-22.09473,-11.59668,-1.03760
942291,0.12329,-0.44434,0.88757,-29.35791,-15.62500,-3.60107
942335,0.04150,-0.53491,0.83032,-19.28711,8.36182,-9.88770
942378,0.20129,-0.47156,0.94934,8.97217,9.58252,-24.71924
942421,0.05164,-0.44775,0.88391,-5.61523,1.77002,-20.14160
942462,0.09753,-0.40356,0.88599,-7.56836,10.19287,-16.41846
942505,0.01050,-0.46509,0.91443,-1.03760,3.72314,-11.90186
942548,0.03186,-0.44751,0.90320,-30.63965,11.84082,-16.54053
942591,-0.02478,-0.47046,0.90173,-30.02930,13.18359,-13.36670
942636,0.03625,-0.48840,0.89880,-54.93164,30.88379,1.89209
942679,0.01599,-0.51672,0.74060,-32.95898,31.06689,4.45557
942722,0.06213,-0.53137,0.81519,-38.81836,20.44678,-3.96729
942763,-0.03870,-0.57361,0.88501,-28.13721,14.09912,-0.24414
942807,0.03259,-0.59863,0.82104,-45.95947,18.12744,-7.93457
942851,-0.01062,-0.67908,0.80994,-41.80908,32.10449,-15.25879
942894,-0.02844,-0.69983,0.76599,-52.85645,54.99268,-15.01465
942938,-0.05298,-0.69177,0.72778,-50.90332,57.86133,-4.69971
942983,-0.12329,-0.73596,0.64221,-36.01074,55.29785,-12.75635
943027,-0.10791,-0.80444,0.57983,-71.59424,69.03076,-26.97754
943069,-0.12024,-0.81323,0.56409,-57.00684,73.30322,-19.77539
943112,-0.13977,-0.80383,0.48779,-58.41064,87.89063,-20.01953
943155,-0.13477,-0.84583,0.40173,-76.66016,94.54346,-30.27344
943199,-0.17090,-0.87769,0.32654,-36.62109,81.42090,-29.96826
943243,-0.15649,-0.88660,0.23975,-42.66357,80.87158,-25.69580
943287,-0.15222,-0.90979,0.21411,-19.40918,67.07764,-15.99121
943331,-0.15894,-0.91187,0.16382,-7.01904,52.85645,-10.19287
943372,-0.18152,-0.91260,0.15063,-0.73242,40.10010,-3.60107
943417,-0.19360,-0.91821,0.15247,8.78906,29.47998,0.00000
943460,-0.18323,-0.92224,0.16321,6.71387,25.93994,-2.80762
943503,-0.19568,-0.93250,0.16516,0.24414,31.18896,-5.31006
943547,-0.18616,-0.93616,0.15210,-8.48389,36.68213,-14.22119
943591,-0.18335,-0.95081,0.13757,-25.57373,45.53223,-23.07129
943635,-0.16858,-0.97131,0.11035,-22.09473,49.37744,-18.12744
943676,-0.16272,-0.96814,0.06824,-25.08545,44.92188,-15.13672
943721,-0.14941,-0.98987,0.03467,-25.02441,37.71973,-15.19775
943765,-0.10754,-0.98218,-0.00354,-27.58789,32.95898,-13.61084
943810,-0.11780,-0.98950,-0.04773,-28.25928,25.81787,-17.02881
943854,-0.08838,-0.99182,-0.06775,-23.80371,12.08496,-16.41846
943899,-0.08716,-0.98328,-0.08240,-22.58301,5.12695,-13.18359
943942,-0.09387,-0.98718,-0.08911,-25.87891,2.56348,-19.28711
943986,-0.08020,-1.01257,-0.10852,-33.38623,6.83594,-23.98682
944030,-0.03784,-1.02075,-0.15283,-50.90332,15.13672,-29.84619
944074,-0.04956,-1.06226,-0.10474,-64.94141,25.75684,-33.69141
944119,0.01794,-1.04993,-0.13562,-48.88916,28.32031,-27.46582
944163,0.07874,-0.97839,-0.17737,-56.39648,42.41943,-36.98730
944207,0.10559,-0.97571,-0.20679,-72.38770,47.54639,-54.26025
944249,0.16675,-0.97180,-0.16541,-45.71533,40.34424,-52.00195
944293,0.21045,-0.94849,-0.18958,-35.64453,54.19922,-44.43359
944335,0.21167,-0.92395,-0.21143,-30.09033,49.25537,-30.33447
944378,0.20667,-0.97510,-0.24207,-16.05225,64.02588,-38.08594
944422,0.27209,-0.97998,-0.33020,-35.15625,86.24268,-48.09570
944466,0.36353,-1.01392,-0.47302,-50.17090,103.02734,-41.62598
944509,0.46045,-0.95349,-0.55957,-55.66406,101.98975,-13.48877
944552,0.70471,-1.08716,-0.85168,-55.78613,118.59131,-9.39941
944594,0.56787,-0.99597,-0.82642,-54.01611,57.43408,3.35693
944638,0.63708,-0.85046,-0.83240,-15.99121,3.78418,58.41064
944681,0.70764,-0.58594,-0.83154,12.26807,-16.72363,71.41113
944725,0.43091,-0.38586,-0.69800,-40.40527,-18.98193,22.64404
944769,1.16406,-0.87146,-1.55969,2.92969,8.78906,5.43213
944812,1.41040,-1.00647,-1.98950,-9.27734,-116.45508,58.16650
944855,0.88086,-0.84387,-0.22925,-85.44922,-268.37158,33.20313
944899,0.35474,-0.02673,1.63611,-14.52637,-191.65039,-7.93457
944943,0.60425,-0.03088,1.27991,-33.93555,-106.07910,8.66699
944985,-0.14270,0.04236,0.64990,0.06104,2.56348,-68.84766
945028,0.13623,-0.70923,0.00476,52.30713,17.02881,-91.55273
945068,0.27759,-0.92371,-0.46216,46.69189,19.71436,-106.62842
945111,0.23901,-1.05457,-0.47693,85.20508,-5.00488,-72.93701
945155,0.22974,-1.20691,-0.54248,80.38330,-7.81250,-59.14307
945199,0.29309,-1.19788,-0.62598,37.90283,12.57324,-62.62207
945242,0.18774,-1.10669,-0.51379,29.60205,4.88281,-38.33008
945285,0.18042,-1.07019,-0.44824,63.35449,-9.82666,9.88770
